id,label,left_id,left_title,left_manufacturer,left_price,right_id,right_title,right_manufacturer,right_price
4065,0,1052,reader rabbit learn to read phonics pre kindergarten,the learning company,9.99,3007,reader rabbit reading learning system 2007,,12.95
4066,0,521,microsoft sql server developer edition 2005 cd/dvd,microsoft software,49.95,1163,microsoft ( r ) office 2004 for mac student and teacher edition,,146.95
4067,0,511,microsoft publisher 2007 version upgrade,microsoft,99.95,2474,word mac 2004 upgrade microsoft d48-00488,,97.36
4068,0,1053,high school advantage 2008,encore,39.99,2986,elementary advantage 2007,,12.95
4069,0,1282,adobe after effects cs3,adobe,999.0,1675,adobe after effects ( v7 .0 ) pro mac up pro-pro adobe 12070227,,185.32
4070,0,902,sony sound effects series vol 1 through 10,sony-pictures-digital-entertainment,,422,sony media software discrete drums : vol .1 sony sound series,sony-media-software,24.91
4071,0,892,adobe premiere pro cs3,adobe,799.0,798,adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95
4072,0,1251,adobe acrobat standard 8.0,adobe,449.99,3003,adobe acrobat professional 7,,350.0
4073,0,562,adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,358,adobe illustrator cs3 for mac academic,adobe-education-box,199.99
4074,0,443,microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client,microsoft,709.0,1858,11105972 symantec backup exec 11d for windows small business server agent for windows sys,,320.66
4075,0,1329,instant immersion translator deluxe 2.0,topics entertainment,49.99,845,topics entertainment instant immersion italian 2.0,,17.55
4076,0,118,crystal reports xi professional edition,business objects,495.0,1701,37510 novabackup professional edition v. 7.5 upgrade license 1 user win,,25.06
4077,0,443,microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client,microsoft,709.0,140,10759354 symantec backup exec 11d for windows small business server agent for windows sys,,260.63
4078,0,823,microsoft word 2004 upgrade ( mac ),microsoft,109.99,3190,microsoft ( r ) mappoint ( r ) 2006,,249.99
4079,0,944,registry mechanic by encore software,encore software,46.52,3212,software,,621.99
4080,0,301,broderbund printmaster platinum 16.0,encore software,39.99,674,print master platinum v17,,29.9
4081,0,521,microsoft sql server developer edition 2005 cd/dvd,microsoft software,49.95,1132,microsoft ( r ) windows ( r ) xp home edition with sp2,,199.99
4082,0,1001,printmaster 17 platinum by encore software,encore software,39.99,2384,corel intervideo dvd copy 5 platinum software for windows authoring software,,49.95
4083,0,270,adobe acrobat 7.0 professional,adobe,449.99,168,adobe acrobat v8 .0 professional for mac upsell from std-pro,,145.99
4084,0,428,zonealarm anti-spyware,zone labs,29.99,664,zone labs zonealarm pro,,30.17
4085,0,1024,punch super home suite 3.0,punch ! software,49.99,2420,punch software 38100 punch ! super home suite ( small box ),punch software,45.99
4086,0,536,adobe photoshop elements 4.0 ( mac ),adobe,89.99,2503,adobe premiere elements 3 and photoshop elements 5 software for windows consumer video editing software,,149.95
4087,0,453,phonics success deluxe 2006 ( large box ),topics entertainment,49.99,2862,middle school success deluxe 2008 ( pc/mac ) topics,,49.99
4088,0,600,apple . mac 4.0 online service family pack,apple,179.95,895,apple . mac 4.0 1yr new or renewal internet service,,99.99
4089,0,140,retrospect 6.0 desktop mac upgrade,dantz,59.99,371,adobe photoshop cs3 for mac upgrade,,189.99
4090,0,23,the printshop 20 professional publisher,broderbund,69.99,1183,web easy ( r ) professional 6,,49.99
4091,0,1329,instant immersion translator deluxe 2.0,topics entertainment,49.99,2501,instant immers french dlx 2,,27.57
4092,0,1118,adobe creative suite cs3 master collection upsell,adobe,1999.0,254,adobe cs3 web standard upsell,,819.99
4093,0,26,adobe premiere pro cs3 upgrade,adobe,299.0,363,filemaker pro 8.5 upgrade,,169.99
4094,0,1176,valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,2386,intuit quicken basic 2007 software for windows tax & finance software,,29.95
4095,0,1264,punch ! professional home design suite,punch ! software,69.99,2400,punch software 20100 punch ! 5 in 1 home design,punch software,35.99
4096,1,1279,palo alto business plan pro premier 2007,palo-alto-software,199.0,1030,palo alto software bpdx palo alto business plan 2007 pro premier edition complete product business planning 1 user complete product standard pc,palo-alto-software,184.97
4097,0,496,microsoft windows vista business 32-bit for system builders,microsoft,179.99,1514,microsoft windows vista home basic upgrade ( pc ),,99.99
4098,1,364,adobe premiere elements 3.0 [ lb ],adobe,99.99,2395,adobe premiere elements 3 video editing software for windows consumer video editing software,,99.95
4099,0,412,adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,531,adobe cs3 web premium upgrade,,517.99
4100,0,577,quicken 2007 home & business,intuit,89.95,122,sbqb7r quicken legal business pro 2007 complete package 1 user win,,69.16
4101,0,235,pdf converter professional v4 english,nuance communications inc.,99.99,1183,web easy ( r ) professional 6,,49.99
4102,0,1130,adobe cs3 design premium macosx dvd,adobe,599.0,324,adobe cs3 web premium,,1659.99
4103,0,1190,punch ! professional home design,punch ! software,89.99,2920,punch software professional home design platinum version 10,,99.99
4104,0,866,system care professional,avanquest,49.95,1183,web easy ( r ) professional 6,,49.99
4105,0,947,britannica deluxe,avanquest software,29.95,3154,photoshow deluxe,,39.92
4106,0,654,acrobat professional 8 ( windows ),adobe,273.0,2792,adobe dv rack 2.0 hd software for windows professional editing software,,499.0
4107,0,1038,printmaster 17 gold by encore software,encore software,30.66,2036,encore software 10931 the print shop design suite proed sb cs by the print shop,,105.97
4108,0,923,adobe illustrator cs3 upgrade [ mac ],adobe,199.0,2860,adobe illustrator cs3 ( mac ),,599.0
4109,0,1305,microsoft visual studio professional w/msdn professional 2005 renewal,microsoft software,799.0,124,123-00001 microsoft visual studio 2005 team test load agent complete package 1 process,,4792.85
4110,1,1246,peachtree by sage complete accounting 2007,sage software,269.99,1061,sage software peachtree complete accounting 2007 software for windows tax & finance software,,249.95
4111,0,1190,punch ! professional home design,punch ! software,89.99,3060,resume maker professional 12,,17.95
4112,0,225,microsoft powerpoint 2004 ( mac ),microsoft,229.99,3190,microsoft ( r ) mappoint ( r ) 2006,,249.99
4113,0,951,microspot macdraft professional ( mac ),microspot ltd.,349.99,2833,microsoft office accounting professional 2007 ( pc ),,229.95
4114,0,1145,microsoft office 2004 standard ( mac ),microsoft,399.99,2821,microsoft excel 2007 ( pc ),,229.95
4115,0,958,onone plug-in suite 3 for adobe photoshop,onone software,399.95,361,adobe photoshop lightroom,,264.99
4116,0,602,adobe creative suite cs3 design standard upgrade [ mac ],adobe,399.0,902,adobe photoshop cs3 extended for mac upgrade,,329.99
4117,0,1198,quickbooks point-of-sale basic 6.0,intuit,799.95,3034,quickbooks pro 2007 win,,192.26
4118,0,531,microsoft windows server 2003 client additional license for users-5 pack,microsoft,809.0,375,microsoft windows xp home edition sp2 oem,,95.99
4119,0,808,3d home architect landscape designer v8,encore software,29.99,2402,punch software 41100 punch ! home design architectural series 18,punch software,118.99
4120,0,1329,instant immersion translator deluxe 2.0,topics entertainment,49.99,3022,instant immersion 33 languages,,47.36
4121,0,312,norton antivirus 2007,symantec,39.99,2999,norton antivirus 2007 3 user pack,,49.95
4122,0,91,iriscard pro business card scanner,iris,199.99,940,belight business card composer,,39.99
4123,0,821,adventure workshop preschool-1st grade 8th edition,encore,19.99,2011,encore software 10590 adventure workshop preschool 1st grade 7th ed sb cs by riverdeep,,17.97
4124,0,726,simply put software data eliminator,simply-put-software,,272,simply put software llc mozy 3.0,simply-put-software-llc,43.3
4125,1,1346,visual thesaurus the thinkmap inc.,csdc,39.95,604,csdc visual thesaurus the thinkmap inc.,,33.52
4126,0,1241,quicken legal business pro 2007,nolo press,79.99,2773,quicken home and business 2007 ( pc ) intuit,,89.99
4127,0,270,adobe acrobat 7.0 professional,adobe,449.99,1183,web easy ( r ) professional 6,,49.99
4128,0,971,instant immersion ingles audio deluxe,topics entertainment,,3022,instant immersion 33 languages,,47.36
4129,0,67,netgear vpn01l vpn client software,netgear,89.99,1573,prosafe vpn client software single user netgear inc. vpn01l,,27.78
4130,0,646,instant immersion german audio,topics entertainment,,809,topics entertainment 40206 instant immersion german lab ( software/audiobook/workbook ) win 98 me 2000 xp/mac os 9 or x,,34.97
4131,0,496,microsoft windows vista business 32-bit for system builders,microsoft,179.99,1861,microsoft winvista bus upsa 1y acq y3 ent w/visent 66j-01685,,144.0
4132,0,236,readiris pro 11,global marketing partners,129.99,311,iris inc readiris pro 11 corporate edition,,430.58
4133,0,403,backyard skateboarding,atari,,3067,backyard soccer mls edition,,8.95
4134,0,465,adobe creative suite cs3 web standard upgrade [ mac ],adobe,399.0,902,adobe photoshop cs3 extended for mac upgrade,,329.99
4135,0,400,pokemon team turbo ( jewel case ),valusoft,9.99,2943,pokemon team turbo,,7.95
4136,0,478,sonicwall comprehensive gateway security suite 1 year upgrade plan 01-ssc-5845 ),sonic systems inc. .,,1991,01-ssc-3377 sonicwall comprehensive gms 24x7 support sonicwall gms standard edition licens,,60374.4
4137,0,128,procurve vpn client software unlimited client licenses,hewlett packard,,67,j8779a hp procurve manager plus v. 2.0 upgrade license unlimited devices wi,,2270.06
4138,0,808,3d home architect landscape designer v8,encore software,29.99,741,3d home architect home v. 8by encore software,,33.92
4139,0,1190,punch ! professional home design,punch ! software,89.99,1342,punch software 42100 punch ! home design architectural series 18 ( small box ),punch software,119.99
4140,0,528,quickbooks simple start 2007,intuit,99.95,3033,quickbooks pro 2007 3 user,,409.52
4141,0,1290,punch ! home design architectural series 4000 v10,punch ! software,199.99,2720,punch software 90500 home design studio mac,punch software,135.99
4142,0,1305,microsoft visual studio professional w/msdn professional 2005 renewal,microsoft software,799.0,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99
4143,0,548,quickbooks pro 2007 small business financial software,intuit,199.95,576,individual software inc small business advantage deluxe,,16.9
4144,1,932,registry mechanic 5.x pc system repair,pc tools,29.95,774,encore software 10598 registry mechanic win 98 me 2000 xp,,26.97
4145,0,599,instant immersion french deluxe 2.0,topics entertainment,49.99,2143,instant immersion translator deluxe 2.0,,22.9
4146,0,1322,adobe creative suite cs3 design premium upsell,adobe,1599.0,151,adobe indesign cs3 for mac upgrade,,205.99
4147,1,790,scrabble champion edition,encore,19.95,2572,encore software 11192 scrabble champion edition win 98 me 2000 xp,,18.97
4148,0,1038,printmaster 17 gold by encore software,encore software,30.66,2561,encore software 10393 network now ! pro by encore,,33.97
4149,0,562,adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,465,adobe illustrator cs3 for mac,,619.99
4150,0,918,recam remote monitoring software,mobi-technologies-inc .,129.0,3167,software,,46.99
4151,0,1115,punch ! master landscape professional & home design v 10.0,punch ! software,69.95,1026,punch software 14100 punch ! professional home design suite for windows,punch software,62.99
4152,0,506,corel wordperfect office 12 standard upgrade,corel,149.99,1159,microsoft ( r ) office 2004 for mac standard edition upgrade version,,234.95
4153,0,620,adobe premiere pro cs3,adobe,799.0,911,adobe cs3 production premium academic,,569.99
4154,0,1148,sibelius 4 professional edition,sibelius-software-ltd .,599.99,2591,the sky 6 professional edition astronomy software,,189.95
4155,0,216,adobe illustrator cs3 upgrade from freehand [ mac ],adobe,199.0,426,adobe cs3 production premium upgrade,,822.99
4156,1,216,adobe illustrator cs3 upgrade from freehand [ mac ],adobe,199.0,485,adobe illustrator cs3 upgrade from freehand for mac,,206.99
4157,0,736,adobe creative suite cs3 production premium upgrade,adobe,799.0,911,adobe cs3 production premium academic,,569.99
4158,0,225,microsoft powerpoint 2004 ( mac ),microsoft,229.99,1159,microsoft ( r ) office 2004 for mac standard edition upgrade version,,234.95
4159,1,733,clickart 1.2 million dvd 2006 by broderbund,encore software,49.99,2934,encore software 10466 clickart 1.2 million dvd 2006 by broderbund,,41.97
4160,0,1322,adobe creative suite cs3 design premium upsell,adobe,1599.0,531,adobe cs3 web premium upgrade,,517.99
4161,0,871,apple garageband jam pack : rhythm section,apple,99.0,457,apple garageband jam pack : remix tools,,95.99
4162,0,786,jeopardy! deluxe,encore,19.99,2040,encore software 14111 jeopardy! deluxe,,17.97
4163,0,1066,the print shop design suite pro ed sb cs by the print shop,encore software,199.99,2544,encore software 10741 the print shop 22 deluxe sb cs by the print shop,,42.97
4164,0,531,microsoft windows server 2003 client additional license for users-5 pack,microsoft,809.0,100,269-10040 microsoft office professional edition 2003 service pack v. 2 media vol,,23.53
4165,0,578,microsoft office excel 2007,microsoft,229.95,3204,microsoft ( r ) project 2002,,329.99
4166,0,528,quickbooks simple start 2007,intuit,99.95,1036,quickbooks ( r ) pro 2007 edition 3-user,,499.99
4167,0,661,adobe cs3 design standard macosx dvd,adobe,399.0,917,adobe cs3 design standard upsell,,934.99
4168,0,219,ca brightstor arcserve backup r11 .1 for netware upgrade from arcserve 7 for netware,computer associates,,1876,ca blapdskapoem30 oem arcserve backup v11 .1 win 30u for laptops and desktops 0757943274004,,518.81
4169,0,22,musicalis guitar workshop,global-software-publishing,9.99,2080,music made easy guitar,,9.9
4170,0,923,adobe illustrator cs3 upgrade [ mac ],adobe,199.0,3032,premiere pro cs3 mac upgrade,,320.25
4171,0,875,century software tinyterm plus v. 4.0 complete product,century software,,2488,century software tt-1 century tinyterm v. 4.3 x emulation 1 user ( s ) english french german spanish italian polish portuguese pc,,120.97
